"NERC_ID","start_yr","extreme_type","n_extreme"
"NERC17",1981,"cold_dur_temp14",0
"NERC17",1982,"cold_dur_temp14",1
"NERC17",1983,"cold_dur_temp14",0
"NERC17",1984,"cold_dur_temp14",0
"NERC17",1985,"cold_dur_temp14",0
"NERC17",1986,"cold_dur_temp14",1
"NERC17",1987,"cold_dur_temp14",1
"NERC17",1988,"cold_dur_temp14",0
"NERC17",1989,"cold_dur_temp14",3
"NERC17",1990,"cold_dur_temp14",1
"NERC17",1991,"cold_dur_temp14",2
"NERC17",1992,"cold_dur_temp14",1
"NERC17",1993,"cold_dur_temp14",1
"NERC17",1994,"cold_dur_temp14",1
"NERC17",1995,"cold_dur_temp14",1
"NERC17",1996,"cold_dur_temp14",2
"NERC17",1997,"cold_dur_temp14",3
"NERC17",1998,"cold_dur_temp14",0
"NERC17",1999,"cold_dur_temp14",2
"NERC17",2000,"cold_dur_temp14",1
"NERC17",2001,"cold_dur_temp14",3
"NERC17",2002,"cold_dur_temp14",2
"NERC17",2003,"cold_dur_temp14",1
"NERC17",2004,"cold_dur_temp14",0
"NERC17",2005,"cold_dur_temp14",0
"NERC17",2006,"cold_dur_temp14",3
"NERC17",2007,"cold_dur_temp14",5
"NERC17",2008,"cold_dur_temp14",0
"NERC17",2009,"cold_dur_temp14",0
"NERC17",2010,"cold_dur_temp14",0
"NERC17",2011,"cold_dur_temp14",0
"NERC17",2012,"cold_dur_temp14",0
"NERC17",1980,"cold_dur_temp21",0
"NERC17",1981,"cold_dur_temp21",0
"NERC17",1982,"cold_dur_temp21",0
"NERC17",1983,"cold_dur_temp21",0
"NERC17",1984,"cold_dur_temp21",0
"NERC17",1985,"cold_dur_temp21",0
"NERC17",1986,"cold_dur_temp21",0
"NERC17",1987,"cold_dur_temp21",0
"NERC17",1988,"cold_dur_temp21",0
"NERC17",1989,"cold_dur_temp21",0
"NERC17",1990,"cold_dur_temp21",0
"NERC17",1991,"cold_dur_temp21",0
"NERC17",1992,"cold_dur_temp21",0
"NERC17",1993,"cold_dur_temp21",0
"NERC17",1994,"cold_dur_temp21",0
"NERC17",1995,"cold_dur_temp21",0
"NERC17",1996,"cold_dur_temp21",0
"NERC17",1997,"cold_dur_temp21",0
"NERC17",1998,"cold_dur_temp21",0
"NERC17",1999,"cold_dur_temp21",0
"NERC17",2000,"cold_dur_temp21",0
"NERC17",2001,"cold_dur_temp21",0
"NERC17",2002,"cold_dur_temp21",0
"NERC17",2003,"cold_dur_temp21",0
"NERC17",2004,"cold_dur_temp21",1
"NERC17",2005,"cold_dur_temp21",1
"NERC17",2006,"cold_dur_temp21",0
"NERC17",2007,"cold_dur_temp21",0
"NERC17",2008,"cold_dur_temp21",0
"NERC17",2009,"cold_dur_temp21",0
"NERC17",2010,"cold_dur_temp21",0
"NERC17",2011,"cold_dur_temp21",0
"NERC17",2012,"cold_dur_temp21",0
"NERC17",1980,"cold_dur_temp22",1
"NERC17",1981,"cold_dur_temp22",0
"NERC17",1982,"cold_dur_temp22",2
"NERC17",1983,"cold_dur_temp22",0
"NERC17",1984,"cold_dur_temp22",1
"NERC17",1985,"cold_dur_temp22",0
"NERC17",1986,"cold_dur_temp22",0
"NERC17",1987,"cold_dur_temp22",1
"NERC17",1988,"cold_dur_temp22",0
"NERC17",1989,"cold_dur_temp22",1
"NERC17",1990,"cold_dur_temp22",0
"NERC17",1991,"cold_dur_temp22",1
"NERC17",1992,"cold_dur_temp22",0
"NERC17",1993,"cold_dur_temp22",1
"NERC17",1994,"cold_dur_temp22",0
"NERC17",1995,"cold_dur_temp22",0
"NERC17",1996,"cold_dur_temp22",0
"NERC17",1997,"cold_dur_temp22",1
"NERC17",1998,"cold_dur_temp22",0
"NERC17",1999,"cold_dur_temp22",1
"NERC17",2000,"cold_dur_temp22",1
"NERC17",2001,"cold_dur_temp22",0
"NERC17",2002,"cold_dur_temp22",0
"NERC17",2003,"cold_dur_temp22",1
"NERC17",2004,"cold_dur_temp22",0
"NERC17",2005,"cold_dur_temp22",1
"NERC17",2006,"cold_dur_temp22",0
"NERC17",2007,"cold_dur_temp22",0
"NERC17",2008,"cold_dur_temp22",2
"NERC17",2009,"cold_dur_temp22",2
"NERC17",2010,"cold_dur_temp22",0
"NERC17",2011,"cold_dur_temp22",1
"NERC17",2012,"cold_dur_temp22",0
"NERC17",1980,"cold_dur_temp23",0
"NERC17",1981,"cold_dur_temp23",0
"NERC17",1982,"cold_dur_temp23",0
"NERC17",1983,"cold_dur_temp23",0
"NERC17",1984,"cold_dur_temp23",0
"NERC17",1985,"cold_dur_temp23",0
"NERC17",1986,"cold_dur_temp23",0
"NERC17",1987,"cold_dur_temp23",0
"NERC17",1988,"cold_dur_temp23",1
"NERC17",1989,"cold_dur_temp23",0
"NERC17",1990,"cold_dur_temp23",0
"NERC17",1991,"cold_dur_temp23",0
"NERC17",1992,"cold_dur_temp23",0
"NERC17",1993,"cold_dur_temp23",0
"NERC17",1994,"cold_dur_temp23",0
"NERC17",1995,"cold_dur_temp23",0
"NERC17",1996,"cold_dur_temp23",2
"NERC17",1997,"cold_dur_temp23",0
"NERC17",1998,"cold_dur_temp23",1
"NERC17",1999,"cold_dur_temp23",1
"NERC17",2000,"cold_dur_temp23",0
"NERC17",2001,"cold_dur_temp23",1
"NERC17",2002,"cold_dur_temp23",1
"NERC17",2003,"cold_dur_temp23",0
"NERC17",2004,"cold_dur_temp23",0
"NERC17",2005,"cold_dur_temp23",1
"NERC17",2006,"cold_dur_temp23",0
"NERC17",2007,"cold_dur_temp23",0
"NERC17",2008,"cold_dur_temp23",0
"NERC17",2009,"cold_dur_temp23",3
"NERC17",2010,"cold_dur_temp23",2
"NERC17",2011,"cold_dur_temp23",0
"NERC17",2012,"cold_dur_temp23",1
"NERC17",1980,"cold_dur_temp24",0
"NERC17",1981,"cold_dur_temp24",0
"NERC17",1982,"cold_dur_temp24",0
"NERC17",1983,"cold_dur_temp24",1
"NERC17",1984,"cold_dur_temp24",0
"NERC17",1985,"cold_dur_temp24",0
"NERC17",1986,"cold_dur_temp24",0
"NERC17",1987,"cold_dur_temp24",0
"NERC17",1988,"cold_dur_temp24",1
"NERC17",1989,"cold_dur_temp24",1
"NERC17",1990,"cold_dur_temp24",0
"NERC17",1991,"cold_dur_temp24",1
"NERC17",1992,"cold_dur_temp24",0
"NERC17",1993,"cold_dur_temp24",1
"NERC17",1994,"cold_dur_temp24",0
"NERC17",1995,"cold_dur_temp24",3
"NERC17",1996,"cold_dur_temp24",0
"NERC17",1997,"cold_dur_temp24",0
"NERC17",1998,"cold_dur_temp24",0
"NERC17",1999,"cold_dur_temp24",0
"NERC17",2000,"cold_dur_temp24",0
"NERC17",2001,"cold_dur_temp24",0
"NERC17",2002,"cold_dur_temp24",0
"NERC17",2003,"cold_dur_temp24",0
"NERC17",2004,"cold_dur_temp24",0
"NERC17",2005,"cold_dur_temp24",2
"NERC17",2006,"cold_dur_temp24",0
"NERC17",2007,"cold_dur_temp24",0
"NERC17",2008,"cold_dur_temp24",2
"NERC17",2009,"cold_dur_temp24",3
"NERC17",2010,"cold_dur_temp24",2
"NERC17",2011,"cold_dur_temp24",1
"NERC17",2012,"cold_dur_temp24",0
"NERC17",1980,"cold_dur_temp31",1
"NERC17",1981,"cold_dur_temp31",0
"NERC17",1982,"cold_dur_temp31",0
"NERC17",1983,"cold_dur_temp31",0
"NERC17",1984,"cold_dur_temp31",1
"NERC17",1985,"cold_dur_temp31",0
"NERC17",1986,"cold_dur_temp31",2
"NERC17",1987,"cold_dur_temp31",0
"NERC17",1988,"cold_dur_temp31",0
"NERC17",1989,"cold_dur_temp31",0
"NERC17",1990,"cold_dur_temp31",0
"NERC17",1991,"cold_dur_temp31",0
"NERC17",1992,"cold_dur_temp31",0
"NERC17",1993,"cold_dur_temp31",1
"NERC17",1994,"cold_dur_temp31",2
"NERC17",1995,"cold_dur_temp31",0
"NERC17",1996,"cold_dur_temp31",1
"NERC17",1997,"cold_dur_temp31",0
"NERC17",1998,"cold_dur_temp31",0
"NERC17",1999,"cold_dur_temp31",0
"NERC17",2000,"cold_dur_temp31",0
"NERC17",2001,"cold_dur_temp31",0
"NERC17",2002,"cold_dur_temp31",0
"NERC17",2003,"cold_dur_temp31",0
"NERC17",2004,"cold_dur_temp31",0
"NERC17",2005,"cold_dur_temp31",0
"NERC17",2006,"cold_dur_temp31",0
"NERC17",2007,"cold_dur_temp31",0
"NERC17",2008,"cold_dur_temp31",1
"NERC17",2009,"cold_dur_temp31",2
"NERC17",2010,"cold_dur_temp31",0
"NERC17",2011,"cold_dur_temp31",1
"NERC17",2012,"cold_dur_temp31",0
"NERC17",1980,"cold_dur_temp32",1
"NERC17",1981,"cold_dur_temp32",1
"NERC17",1982,"cold_dur_temp32",0
"NERC17",1983,"cold_dur_temp32",1
"NERC17",1984,"cold_dur_temp32",1
"NERC17",1985,"cold_dur_temp32",0
"NERC17",1986,"cold_dur_temp32",2
"NERC17",1987,"cold_dur_temp32",0
"NERC17",1988,"cold_dur_temp32",2
"NERC17",1989,"cold_dur_temp32",1
"NERC17",1990,"cold_dur_temp32",1
"NERC17",1991,"cold_dur_temp32",0
"NERC17",1992,"cold_dur_temp32",0
"NERC17",1993,"cold_dur_temp32",0
"NERC17",1994,"cold_dur_temp32",1
"NERC17",1995,"cold_dur_temp32",2
"NERC17",1996,"cold_dur_temp32",1
"NERC17",1997,"cold_dur_temp32",0
"NERC17",1998,"cold_dur_temp32",0
"NERC17",1999,"cold_dur_temp32",0
"NERC17",2000,"cold_dur_temp32",0
"NERC17",2001,"cold_dur_temp32",0
"NERC17",2002,"cold_dur_temp32",0
"NERC17",2003,"cold_dur_temp32",1
"NERC17",2004,"cold_dur_temp32",1
"NERC17",2005,"cold_dur_temp32",0
"NERC17",2006,"cold_dur_temp32",1
"NERC17",2007,"cold_dur_temp32",1
"NERC17",2008,"cold_dur_temp32",1
"NERC17",2009,"cold_dur_temp32",0
"NERC17",2010,"cold_dur_temp32",0
"NERC17",2011,"cold_dur_temp32",0
"NERC17",2012,"cold_dur_temp32",0
"NERC17",1980,"cold_dur_temp33",1
"NERC17",1981,"cold_dur_temp33",0
"NERC17",1982,"cold_dur_temp33",0
"NERC17",1983,"cold_dur_temp33",1
"NERC17",1984,"cold_dur_temp33",1
"NERC17",1985,"cold_dur_temp33",0
"NERC17",1986,"cold_dur_temp33",0
"NERC17",1987,"cold_dur_temp33",0
"NERC17",1988,"cold_dur_temp33",0
"NERC17",1989,"cold_dur_temp33",0
"NERC17",1990,"cold_dur_temp33",1
"NERC17",1991,"cold_dur_temp33",0
"NERC17",1992,"cold_dur_temp33",1
"NERC17",1993,"cold_dur_temp33",0
"NERC17",1994,"cold_dur_temp33",0
"NERC17",1995,"cold_dur_temp33",0
"NERC17",1996,"cold_dur_temp33",0
"NERC17",1997,"cold_dur_temp33",0
"NERC17",1998,"cold_dur_temp33",1
"NERC17",1999,"cold_dur_temp33",1
"NERC17",2000,"cold_dur_temp33",0
"NERC17",2001,"cold_dur_temp33",1
"NERC17",2002,"cold_dur_temp33",1
"NERC17",2003,"cold_dur_temp33",0
"NERC17",2004,"cold_dur_temp33",0
"NERC17",2005,"cold_dur_temp33",0
"NERC17",2006,"cold_dur_temp33",0
"NERC17",2007,"cold_dur_temp33",0
"NERC17",2008,"cold_dur_temp33",0
"NERC17",2009,"cold_dur_temp33",0
"NERC17",2010,"cold_dur_temp33",0
"NERC17",2011,"cold_dur_temp33",0
"NERC17",2012,"cold_dur_temp33",3
"NERC17",1980,"cold_dur_temp34",0
"NERC17",1981,"cold_dur_temp34",0
"NERC17",1982,"cold_dur_temp34",0
"NERC17",1983,"cold_dur_temp34",0
"NERC17",1984,"cold_dur_temp34",0
"NERC17",1985,"cold_dur_temp34",0
"NERC17",1986,"cold_dur_temp34",0
"NERC17",1987,"cold_dur_temp34",0
"NERC17",1988,"cold_dur_temp34",0
"NERC17",1989,"cold_dur_temp34",1
"NERC17",1990,"cold_dur_temp34",0
"NERC17",1991,"cold_dur_temp34",0
"NERC17",1992,"cold_dur_temp34",2
"NERC17",1993,"cold_dur_temp34",0
"NERC17",1994,"cold_dur_temp34",0
"NERC17",1995,"cold_dur_temp34",0
"NERC17",1996,"cold_dur_temp34",0
"NERC17",1997,"cold_dur_temp34",0
"NERC17",1998,"cold_dur_temp34",0
"NERC17",1999,"cold_dur_temp34",0
"NERC17",2000,"cold_dur_temp34",1
"NERC17",2001,"cold_dur_temp34",0
"NERC17",2002,"cold_dur_temp34",0
"NERC17",2003,"cold_dur_temp34",0
"NERC17",2004,"cold_dur_temp34",0
"NERC17",2005,"cold_dur_temp34",0
"NERC17",2006,"cold_dur_temp34",0
"NERC17",2007,"cold_dur_temp34",0
"NERC17",2008,"cold_dur_temp34",1
"NERC17",2009,"cold_dur_temp34",0
"NERC17",2010,"cold_dur_temp34",0
"NERC17",2011,"cold_dur_temp34",0
"NERC17",2012,"cold_dur_temp34",0
"NERC17",1980,"cold_dur_temp41",1
"NERC17",1981,"cold_dur_temp41",2
"NERC17",1982,"cold_dur_temp41",3
"NERC17",1983,"cold_dur_temp41",1
"NERC17",1984,"cold_dur_temp41",1
"NERC17",1985,"cold_dur_temp41",3
"NERC17",1986,"cold_dur_temp41",1
"NERC17",1987,"cold_dur_temp41",1
"NERC17",1988,"cold_dur_temp41",2
"NERC17",1989,"cold_dur_temp41",1
"NERC17",1990,"cold_dur_temp41",0
"NERC17",1991,"cold_dur_temp41",1
"NERC17",1992,"cold_dur_temp41",1
"NERC17",1993,"cold_dur_temp41",1
"NERC17",1994,"cold_dur_temp41",2
"NERC17",1995,"cold_dur_temp41",1
"NERC17",1996,"cold_dur_temp41",2
"NERC17",1997,"cold_dur_temp41",1
"NERC17",1998,"cold_dur_temp41",0
"NERC17",1999,"cold_dur_temp41",1
"NERC17",2000,"cold_dur_temp41",2
"NERC17",2001,"cold_dur_temp41",0
"NERC17",2002,"cold_dur_temp41",0
"NERC17",2003,"cold_dur_temp41",1
"NERC17",2004,"cold_dur_temp41",3
"NERC17",2005,"cold_dur_temp41",1
"NERC17",2006,"cold_dur_temp41",0
"NERC17",2007,"cold_dur_temp41",2
"NERC17",2008,"cold_dur_temp41",1
"NERC17",2009,"cold_dur_temp41",2
"NERC17",2010,"cold_dur_temp41",2
"NERC17",2011,"cold_dur_temp41",2
"NERC17",2012,"cold_dur_temp41",0
"NERC17",1980,"cold_dur_temp42",1
"NERC17",1981,"cold_dur_temp42",0
"NERC17",1982,"cold_dur_temp42",0
"NERC17",1983,"cold_dur_temp42",0
"NERC17",1984,"cold_dur_temp42",0
"NERC17",1985,"cold_dur_temp42",1
"NERC17",1986,"cold_dur_temp42",0
"NERC17",1987,"cold_dur_temp42",1
"NERC17",1988,"cold_dur_temp42",0
"NERC17",1989,"cold_dur_temp42",1
"NERC17",1990,"cold_dur_temp42",0
"NERC17",1991,"cold_dur_temp42",0
"NERC17",1992,"cold_dur_temp42",0
"NERC17",1993,"cold_dur_temp42",1
"NERC17",1994,"cold_dur_temp42",0
"NERC17",1995,"cold_dur_temp42",0
"NERC17",1996,"cold_dur_temp42",0
"NERC17",1997,"cold_dur_temp42",0
"NERC17",1998,"cold_dur_temp42",0
"NERC17",1999,"cold_dur_temp42",0
"NERC17",2000,"cold_dur_temp42",0
"NERC17",2001,"cold_dur_temp42",2
"NERC17",2002,"cold_dur_temp42",0
"NERC17",2003,"cold_dur_temp42",1
"NERC17",2004,"cold_dur_temp42",1
"NERC17",2005,"cold_dur_temp42",1
"NERC17",2006,"cold_dur_temp42",0
"NERC17",2007,"cold_dur_temp42",0
"NERC17",2008,"cold_dur_temp42",1
"NERC17",2009,"cold_dur_temp42",0
"NERC17",2010,"cold_dur_temp42",2
"NERC17",2011,"cold_dur_temp42",1
"NERC17",2012,"cold_dur_temp42",0
"NERC17",1980,"cold_dur_temp43",0
"NERC17",1981,"cold_dur_temp43",0
"NERC17",1982,"cold_dur_temp43",0
"NERC17",1983,"cold_dur_temp43",0
"NERC17",1984,"cold_dur_temp43",0
"NERC17",1985,"cold_dur_temp43",0
"NERC17",1986,"cold_dur_temp43",0
"NERC17",1987,"cold_dur_temp43",0
"NERC17",1988,"cold_dur_temp43",0
"NERC17",1989,"cold_dur_temp43",0
"NERC17",1990,"cold_dur_temp43",0
"NERC17",1991,"cold_dur_temp43",0
"NERC17",1992,"cold_dur_temp43",0
"NERC17",1993,"cold_dur_temp43",0
"NERC17",1994,"cold_dur_temp43",0
"NERC17",1995,"cold_dur_temp43",1
"NERC17",1996,"cold_dur_temp43",0
"NERC17",1997,"cold_dur_temp43",0
"NERC17",1998,"cold_dur_temp43",0
"NERC17",1999,"cold_dur_temp43",0
"NERC17",2000,"cold_dur_temp43",0
"NERC17",2001,"cold_dur_temp43",0
"NERC17",2002,"cold_dur_temp43",0
"NERC17",2003,"cold_dur_temp43",0
"NERC17",2004,"cold_dur_temp43",0
"NERC17",2005,"cold_dur_temp43",1
"NERC17",2006,"cold_dur_temp43",0
"NERC17",2007,"cold_dur_temp43",0
"NERC17",2008,"cold_dur_temp43",0
"NERC17",2009,"cold_dur_temp43",0
"NERC17",2010,"cold_dur_temp43",0
"NERC17",2011,"cold_dur_temp43",0
"NERC17",2012,"cold_dur_temp43",0
"NERC17",1980,"cold_dur_temp44",0
"NERC17",1981,"cold_dur_temp44",0
"NERC17",1982,"cold_dur_temp44",0
"NERC17",1983,"cold_dur_temp44",0
"NERC17",1984,"cold_dur_temp44",0
"NERC17",1985,"cold_dur_temp44",0
"NERC17",1986,"cold_dur_temp44",0
"NERC17",1987,"cold_dur_temp44",0
"NERC17",1988,"cold_dur_temp44",0
"NERC17",1989,"cold_dur_temp44",0
"NERC17",1990,"cold_dur_temp44",0
"NERC17",1991,"cold_dur_temp44",0
"NERC17",1992,"cold_dur_temp44",0
"NERC17",1993,"cold_dur_temp44",0
"NERC17",1994,"cold_dur_temp44",0
"NERC17",1995,"cold_dur_temp44",0
"NERC17",1996,"cold_dur_temp44",0
"NERC17",1997,"cold_dur_temp44",0
"NERC17",1998,"cold_dur_temp44",0
"NERC17",1999,"cold_dur_temp44",0
"NERC17",2000,"cold_dur_temp44",0
"NERC17",2001,"cold_dur_temp44",0
"NERC17",2002,"cold_dur_temp44",0
"NERC17",2003,"cold_dur_temp44",0
"NERC17",2004,"cold_dur_temp44",0
"NERC17",2005,"cold_dur_temp44",0
"NERC17",2006,"cold_dur_temp44",0
"NERC17",2007,"cold_dur_temp44",0
"NERC17",2008,"cold_dur_temp44",0
"NERC17",2009,"cold_dur_temp44",0
"NERC17",2010,"cold_dur_temp44",0
"NERC17",2011,"cold_dur_temp44",0
"NERC17",2012,"cold_dur_temp44",0
"NERC18",1980,"cold_dur_temp11",0
"NERC18",1981,"cold_dur_temp11",0
"NERC18",1982,"cold_dur_temp11",0
"NERC18",1983,"cold_dur_temp11",0
"NERC18",1984,"cold_dur_temp11",0
"NERC18",1985,"cold_dur_temp11",1
"NERC18",1986,"cold_dur_temp11",0
"NERC18",1987,"cold_dur_temp11",0
"NERC18",1988,"cold_dur_temp11",1
"NERC18",1989,"cold_dur_temp11",0
"NERC18",1990,"cold_dur_temp11",0
"NERC18",1991,"cold_dur_temp11",0
"NERC18",1992,"cold_dur_temp11",0
"NERC18",1993,"cold_dur_temp11",1
"NERC18",1994,"cold_dur_temp11",0
"NERC18",1995,"cold_dur_temp11",0
"NERC18",1996,"cold_dur_temp11",0
"NERC18",1997,"cold_dur_temp11",0
"NERC18",1998,"cold_dur_temp11",0
"NERC18",1999,"cold_dur_temp11",0
"NERC18",2000,"cold_dur_temp11",0
"NERC18",2001,"cold_dur_temp11",1
"NERC18",2002,"cold_dur_temp11",0
"NERC18",2003,"cold_dur_temp11",0
"NERC18",2004,"cold_dur_temp11",0
"NERC18",2005,"cold_dur_temp11",0
"NERC18",2006,"cold_dur_temp11",0
"NERC18",2007,"cold_dur_temp11",0
"NERC18",2008,"cold_dur_temp11",0
"NERC18",2009,"cold_dur_temp11",0
"NERC18",2010,"cold_dur_temp11",0
"NERC18",2011,"cold_dur_temp11",0
"NERC18",2012,"cold_dur_temp11",0
"NERC18",1980,"cold_dur_temp12",1
"NERC18",1981,"cold_dur_temp12",0
"NERC18",1982,"cold_dur_temp12",0
"NERC18",1983,"cold_dur_temp12",0
"NERC18",1984,"cold_dur_temp12",0
"NERC18",1985,"cold_dur_temp12",0
"NERC18",1986,"cold_dur_temp12",0
"NERC18",1987,"cold_dur_temp12",0
"NERC18",1988,"cold_dur_temp12",0
"NERC18",1989,"cold_dur_temp12",0
"NERC18",1990,"cold_dur_temp12",0
"NERC18",1991,"cold_dur_temp12",0
"NERC18",1992,"cold_dur_temp12",0
"NERC18",1993,"cold_dur_temp12",2
"NERC18",1994,"cold_dur_temp12",0
"NERC18",1995,"cold_dur_temp12",0
"NERC18",1996,"cold_dur_temp12",1
"NERC18",1997,"cold_dur_temp12",0
"NERC18",1998,"cold_dur_temp12",0
"NERC18",1999,"cold_dur_temp12",0
"NERC18",2000,"cold_dur_temp12",1
"NERC18",2001,"cold_dur_temp12",0
"NERC18",2002,"cold_dur_temp12",1
"NERC18",2003,"cold_dur_temp12",1
"NERC18",2004,"cold_dur_temp12",1
"NERC18",2005,"cold_dur_temp12",0
"NERC18",2006,"cold_dur_temp12",0
"NERC18",2007,"cold_dur_temp12",0
"NERC18",2008,"cold_dur_temp12",1
"NERC18",2009,"cold_dur_temp12",0
"NERC18",2010,"cold_dur_temp12",0
"NERC18",2011,"cold_dur_temp12",0
"NERC18",2012,"cold_dur_temp12",0
"NERC18",1980,"cold_dur_temp13",0
"NERC18",1981,"cold_dur_temp13",0
"NERC18",1982,"cold_dur_temp13",0
"NERC18",1983,"cold_dur_temp13",0
"NERC18",1984,"cold_dur_temp13",1
"NERC18",1985,"cold_dur_temp13",2
"NERC18",1986,"cold_dur_temp13",2
"NERC18",1987,"cold_dur_temp13",0
"NERC18",1988,"cold_dur_temp13",3
"NERC18",1989,"cold_dur_temp13",1
"NERC18",1990,"cold_dur_temp13",1
"NERC18",1991,"cold_dur_temp13",3
"NERC18",1992,"cold_dur_temp13",0
"NERC18",1993,"cold_dur_temp13",1
"NERC18",1994,"cold_dur_temp13",0
"NERC18",1995,"cold_dur_temp13",2
"NERC18",1996,"cold_dur_temp13",1
"NERC18",1997,"cold_dur_temp13",2
"NERC18",1998,"cold_dur_temp13",0
"NERC18",1999,"cold_dur_temp13",0
"NERC18",2000,"cold_dur_temp13",1
"NERC18",2001,"cold_dur_temp13",3
"NERC18",2002,"cold_dur_temp13",0
"NERC18",2003,"cold_dur_temp13",2
"NERC18",2004,"cold_dur_temp13",1
"NERC18",2005,"cold_dur_temp13",1
"NERC18",2006,"cold_dur_temp13",0
"NERC18",2007,"cold_dur_temp13",1
"NERC18",2008,"cold_dur_temp13",0
"NERC18",2009,"cold_dur_temp13",2
"NERC18",2010,"cold_dur_temp13",0
"NERC18",2011,"cold_dur_temp13",0
"NERC18",2012,"cold_dur_temp13",0
"NERC18",1980,"cold_dur_temp14",2
"NERC18",1981,"cold_dur_temp14",2
"NERC18",1982,"cold_dur_temp14",2
"NERC18",1983,"cold_dur_temp14",1
"NERC18",1984,"cold_dur_temp14",0
"NERC18",1985,"cold_dur_temp14",1
"NERC18",1986,"cold_dur_temp14",1
"NERC18",1987,"cold_dur_temp14",0
"NERC18",1988,"cold_dur_temp14",1
"NERC18",1989,"cold_dur_temp14",4
"NERC18",1990,"cold_dur_temp14",2
"NERC18",1991,"cold_dur_temp14",3
"NERC18",1992,"cold_dur_temp14",2
"NERC18",1993,"cold_dur_temp14",0
"NERC18",1994,"cold_dur_temp14",0
"NERC18",1995,"cold_dur_temp14",0
"NERC18",1996,"cold_dur_temp14",0
"NERC18",1997,"cold_dur_temp14",1
"NERC18",1998,"cold_dur_temp14",1
"NERC18",1999,"cold_dur_temp14",0
"NERC18",2000,"cold_dur_temp14",3
"NERC18",2001,"cold_dur_temp14",4
"NERC18",2002,"cold_dur_temp14",1
"NERC18",2003,"cold_dur_temp14",0
"NERC18",2004,"cold_dur_temp14",0
"NERC18",2005,"cold_dur_temp14",0
"NERC18",2006,"cold_dur_temp14",0
"NERC18",2007,"cold_dur_temp14",2
"NERC18",2008,"cold_dur_temp14",2
"NERC18",2009,"cold_dur_temp14",2
"NERC18",2010,"cold_dur_temp14",0
"NERC18",2011,"cold_dur_temp14",0
"NERC18",2012,"cold_dur_temp14",0
"NERC18",1980,"cold_dur_temp21",0
"NERC18",1981,"cold_dur_temp21",0
"NERC18",1982,"cold_dur_temp21",0
"NERC18",1983,"cold_dur_temp21",0
"NERC18",1984,"cold_dur_temp21",0
"NERC18",1985,"cold_dur_temp21",0
"NERC18",1986,"cold_dur_temp21",0
"NERC18",1987,"cold_dur_temp21",0
"NERC18",1988,"cold_dur_temp21",0
"NERC18",1989,"cold_dur_temp21",0
"NERC18",1990,"cold_dur_temp21",1
"NERC18",1991,"cold_dur_temp21",0
"NERC18",1992,"cold_dur_temp21",0
"NERC18",1993,"cold_dur_temp21",0
"NERC18",1994,"cold_dur_temp21",0
"NERC18",1995,"cold_dur_temp21",0
"NERC18",1996,"cold_dur_temp21",0
"NERC18",1997,"cold_dur_temp21",1
"NERC18",1998,"cold_dur_temp21",0
"NERC18",1999,"cold_dur_temp21",0
"NERC18",2000,"cold_dur_temp21",0
"NERC18",2001,"cold_dur_temp21",1
"NERC18",2002,"cold_dur_temp21",0
"NERC18",2003,"cold_dur_temp21",0
"NERC18",2004,"cold_dur_temp21",0
"NERC18",2005,"cold_dur_temp21",0
"NERC18",2006,"cold_dur_temp21",0
"NERC18",2007,"cold_dur_temp21",0
"NERC18",2008,"cold_dur_temp21",0
"NERC18",2009,"cold_dur_temp21",0
"NERC18",2010,"cold_dur_temp21",0
"NERC18",2011,"cold_dur_temp21",0
"NERC18",2012,"cold_dur_temp21",0
"NERC18",1980,"cold_dur_temp22",2
"NERC18",1981,"cold_dur_temp22",1
"NERC18",1982,"cold_dur_temp22",0
"NERC18",1983,"cold_dur_temp22",1
"NERC18",1984,"cold_dur_temp22",0
"NERC18",1985,"cold_dur_temp22",1
"NERC18",1986,"cold_dur_temp22",0
"NERC18",1987,"cold_dur_temp22",0
"NERC18",1988,"cold_dur_temp22",0
"NERC18",1989,"cold_dur_temp22",1
"NERC18",1990,"cold_dur_temp22",0
"NERC18",1991,"cold_dur_temp22",0
"NERC18",1992,"cold_dur_temp22",0
"NERC18",1993,"cold_dur_temp22",0
"NERC18",1994,"cold_dur_temp22",0
"NERC18",1995,"cold_dur_temp22",0
"NERC18",1996,"cold_dur_temp22",0
"NERC18",1997,"cold_dur_temp22",1
"NERC18",1998,"cold_dur_temp22",0
"NERC18",1999,"cold_dur_temp22",0
"NERC18",2000,"cold_dur_temp22",0
"NERC18",2001,"cold_dur_temp22",2
"NERC18",2002,"cold_dur_temp22",0
"NERC18",2003,"cold_dur_temp22",0
"NERC18",2004,"cold_dur_temp22",0
"NERC18",2005,"cold_dur_temp22",0
"NERC18",2006,"cold_dur_temp22",0
"NERC18",2007,"cold_dur_temp22",0
"NERC18",2008,"cold_dur_temp22",1
"NERC18",2009,"cold_dur_temp22",0
"NERC18",2010,"cold_dur_temp22",0
"NERC18",2011,"cold_dur_temp22",1
"NERC18",2012,"cold_dur_temp22",0
"NERC18",1980,"cold_dur_temp23",2
"NERC18",1981,"cold_dur_temp23",1
"NERC18",1982,"cold_dur_temp23",0
"NERC18",1983,"cold_dur_temp23",0
"NERC18",1984,"cold_dur_temp23",0
"NERC18",1985,"cold_dur_temp23",0
"NERC18",1986,"cold_dur_temp23",0
"NERC18",1987,"cold_dur_temp23",0
"NERC18",1988,"cold_dur_temp23",1
